shipment_id,origin_hub,destination_hub,distance_km,duration_minutes,road_type,weather_condition,traffic_level,shipment_priority,weight_kg,departure_hour,day_of_week,historical_delay_minutes,current_risk_level,rerouted_before,destination_delay_rate,risk_level
SHIP-19466,Indore Delivery Hub,Gwalior Transit Hub,672.17,356,expressway,Light Rain,low,standard,368.23,16,Friday,30,low,0,0.2601,low
SHIP-19467,Ujjain Hub,Agra Transit Hub,720.39,468,highway,Clear,moderate,standard,171.77,9,Wednesday,17,low,1,0.4593,low
SHIP-19468,Indore Delivery Hub,Bhopal Central Hub,746.45,1062,city_road,Cloudy,moderate,express,412.09,1,Wednesday,28,high,0,0.2063,medium
SHIP-19469,Indore Delivery Hub,Jaipur Warehouse,945.9,512,expressway,Rain,low,standard,437.04,18,Saturday,33,high,0,0.2577,medium
SHIP-19470,Gwalior Transit Hub,Agra Transit Hub,374.95,214,expressway,Heavy Rain,low,express,153.45,5,Monday,50,high,0,0.3111,critical
SHIP-19471,Jhansi Hub,Indore Delivery Hub,901.6,499,expressway,Heavy Rain,low,standard,145.28,1,Friday,61,high,0,0.4554,high
SHIP-19472,Jhansi Hub,Indore Delivery Hub,81.85,48,expressway,Clear,high,express,154.66,17,Wednesday,44,medium,0,0.419,medium
SHIP-19473,Bhopal Central Hub,Ujjain Hub,73.35,65,state_road,Cloudy,very_high,standard,238.25,13,Monday,51,medium,0,0.0544,high
SHIP-19474,Ujjain Hub,Jaipur Warehouse,943.05,1489,city_road,Cloudy,moderate,standard,8.96,5,Saturday,32,high,0,0.4876,high
SHIP-19475,Ujjain Hub,Gwalior Transit Hub,193.68,110,expressway,Heavy Rain,moderate,standard,6.41,11,Sunday,81,high,0,0.3627,high
SHIP-19476,Delhi Warehouse Central,Agra Transit Hub,357.44,196,expressway,Clear,moderate,express,368.0,19,Thursday,14,medium,0,0.6191,medium
SHIP-19477,Indore Delivery Hub,Agra Transit Hub,299.84,259,state_road,Rain,moderate,standard,404.3,20,Thursday,59,high,0,0.1288,high
SHIP-19478,Delhi Warehouse Central,Ujjain Hub,726.93,584,highway,Light Rain,high,standard,102.86,7,Thursday,60,medium,0,0.0878,medium
SHIP-19479,Agra Transit Hub,Jhansi Hub,243.91,152,highway,Thunderstorm,moderate,standard,297.34,2,Sunday,89,critical,0,0.4521,critical
SHIP-19480,Kota Transit Hub,Jaipur Warehouse,997.67,672,highway,Cloudy,low,standard,108.79,4,Tuesday,17,medium,0,0.1579,low
SHIP-19481,Indore Delivery Hub,Kota Transit Hub,743.03,1150,city_road,Light Rain,low,standard,367.37,16,Friday,22,low,0,0.4031,low
SHIP-19482,Delhi Warehouse Central,Ujjain Hub,271.29,201,highway,Fog,very_high,standard,210.84,19,Saturday,92,high,0,0.0088,high
SHIP-19483,Gwalior Transit Hub,Agra Transit Hub,313.28,155,expressway,Rain,low,critical,411.55,4,Thursday,50,high,1,0.2435,high
SHIP-19484,Kota Transit Hub,Jaipur Warehouse,656.88,644,state_road,Clear,very_high,standard,474.32,13,Sunday,52,medium,0,0.1968,medium
SHIP-19485,Ujjain Hub,Indore Delivery Hub,516.44,610,state_road,Clear,low,critical,278.17,19,Wednesday,8,low,0,0.1595,low
SHIP-19486,Indore Delivery Hub,Bhopal Central Hub,422.13,350,highway,Heavy Rain,high,standard,450.43,13,Tuesday,95,critical,1,0.273,critical
SHIP-19487,Indore Delivery Hub,Delhi Warehouse Central,161.25,146,state_road,Partly Cloudy,moderate,standard,17.86,8,Thursday,21,low,0,0.3307,low
SHIP-19488,Ujjain Hub,Agra Transit Hub,75.15,49,expressway,Light Rain,high,standard,231.88,7,Sunday,45,medium,0,0.0221,medium
SHIP-19489,Gwalior Transit Hub,Agra Transit Hub,342.37,216,highway,Light Rain,moderate,express,252.24,10,Monday,39,medium,0,0.1734,medium
SHIP-19490,Indore Delivery Hub,Delhi Warehouse Central,882.43,490,expressway,Fog,low,standard,208.49,17,Wednesday,60,medium,1,0.119,medium
SHIP-19491,Delhi Warehouse Central,Agra Transit Hub,437.62,755,city_road,Cloudy,low,express,158.11,8,Tuesday,15,low,0,0.377,low
SHIP-19492,Indore Delivery Hub,Jhansi Hub,59.91,37,expressway,Rain,moderate,standard,361.76,1,Tuesday,60,high,0,0.2743,high
SHIP-19493,Kota Transit Hub,Agra Transit Hub,103.66,64,expressway,Clear,high,standard,276.79,21,Wednesday,33,medium,0,0.4065,medium
SHIP-19494,Indore Delivery Hub,Bhopal Central Hub,630.56,439,expressway,Cloudy,high,standard,42.13,1,Thursday,31,high,0,0.0889,high
SHIP-19495,Delhi Warehouse Central,Kota Transit Hub,586.82,378,expressway,Clear,high,express,475.41,5,Saturday,39,high,0,0.0707,high
SHIP-19496,Jaipur Warehouse,Delhi Warehouse Central,701.15,1194,city_road,Heavy Rain,low,standard,443.87,5,Saturday,61,high,0,0.1125,high
SHIP-19497,Kota Transit Hub,Gwalior Transit Hub,251.42,167,highway,Heavy Rain,moderate,standard,177.38,10,Monday,76,high,0,0.0712,high
SHIP-19498,Bhopal Central Hub,Delhi Warehouse Central,838.52,585,expressway,Clear,very_high,standard,123.85,22,Sunday,67,high,0,0.2846,high
SHIP-19499,Bhopal Central Hub,Ujjain Hub,747.59,498,highway,Partly Cloudy,high,standard,314.61,9,Monday,35,medium,0,0.3184,medium
SHIP-19500,Kota Transit Hub,Jhansi Hub,682.77,720,state_road,Light Rain,low,express,22.61,12,Saturday,30,low,0,0.2026,low
SHIP-19501,Gwalior Transit Hub,Agra Transit Hub,418.1,207,expressway,Rain,high,standard,248.5,20,Saturday,61,high,0,0.1559,high
SHIP-19502,Jaipur Warehouse,Ujjain Hub,582.83,297,expressway,Light Rain,high,standard,336.64,18,Monday,59,high,0,0.5274,high
SHIP-19503,Kota Transit Hub,Bhopal Central Hub,824.75,811,state_road,Fog,moderate,standard,203.94,1,Sunday,60,high,0,0.262,high
SHIP-19504,Delhi Warehouse Central,Gwalior Transit Hub,385.01,325,highway,Heavy Rain,low,standard,486.17,19,Tuesday,46,high,0,0.276,high
SHIP-19505,Agra Transit Hub,Indore Delivery Hub,401.97,706,city_road,Partly Cloudy,low,standard,359.71,13,Thursday,16,low,0,0.2568,low
SHIP-19506,Jhansi Hub,Kota Transit Hub,923.14,472,expressway,Partly Cloudy,very_high,standard,467.1,0,Saturday,45,high,1,0.5473,high
SHIP-19507,Indore Delivery Hub,Delhi Warehouse Central,269.67,269,state_road,Cloudy,low,standard,454.04,11,Saturday,10,low,0,0.1136,low
SHIP-19508,Jaipur Warehouse,Jhansi Hub,607.46,494,state_road,Rain,moderate,standard,66.72,17,Wednesday,36,high,0,0.155,medium
SHIP-19509,Delhi Warehouse Central,Jhansi Hub,135.01,83,expressway,Cloudy,high,standard,334.65,23,Friday,50,high,0,0.1455,high
SHIP-19510,Bhopal Central Hub,Agra Transit Hub,126.18,103,highway,Rain,high,standard,298.75,15,Monday,76,high,1,0.5195,critical
SHIP-19511,Kota Transit Hub,Jhansi Hub,570.42,483,highway,Clear,very_high,standard,28.36,4,Wednesday,42,high,0,0.2449,high
SHIP-19512,Jaipur Warehouse,Delhi Warehouse Central,285.53,166,expressway,Thunderstorm,low,standard,159.63,20,Saturday,80,high,0,0.1124,high
SHIP-19513,Ujjain Hub,Jhansi Hub,991.57,1144,state_road,Rain,high,express,267.75,18,Saturday,69,high,0,0.46,critical
SHIP-19514,Indore Delivery Hub,Gwalior Transit Hub,657.98,429,expressway,Partly Cloudy,low,standard,274.53,13,Wednesday,16,low,0,0.5644,low
SHIP-19515,Jhansi Hub,Delhi Warehouse Central,98.64,137,city_road,Partly Cloudy,low,express,407.22,10,Saturday,14,low,0,0.4538,low
SHIP-19516,Bhopal Central Hub,Jaipur Warehouse,265.96,448,city_road,Clear,low,standard,294.23,16,Monday,7,low,0,0.3915,low
SHIP-19517,Kota Transit Hub,Gwalior Transit Hub,159.5,136,highway,Rain,moderate,standard,233.79,21,Friday,51,high,0,0.4583,high
SHIP-19518,Indore Delivery Hub,Agra Transit Hub,409.07,617,city_road,Rain,high,standard,376.23,14,Tuesday,46,high,0,0.3093,high
SHIP-19519,Bhopal Central Hub,Agra Transit Hub,195.59,208,state_road,Light Rain,moderate,standard,285.87,15,Sunday,27,medium,1,0.5389,medium
SHIP-19520,Ujjain Hub,Kota Transit Hub,633.39,804,city_road,Clear,low,standard,441.99,13,Sunday,10,low,0,0.6603,low
SHIP-19521,Jhansi Hub,Delhi Warehouse Central,729.99,442,expressway,Partly Cloudy,moderate,critical,452.83,16,Tuesday,20,low,0,0.0831,medium
SHIP-19522,Jhansi Hub,Delhi Warehouse Central,928.9,1067,state_road,Cloudy,low,standard,302.59,3,Thursday,11,medium,0,0.3622,medium
SHIP-19523,Indore Delivery Hub,Jaipur Warehouse,982.69,714,highway,Partly Cloudy,low,standard,282.6,13,Saturday,10,low,0,0.1256,low
SHIP-19524,Delhi Warehouse Central,Bhopal Central Hub,772.3,588,highway,Partly Cloudy,moderate,standard,350.94,3,Tuesday,23,medium,1,0.4503,medium
SHIP-19525,Indore Delivery Hub,Ujjain Hub,359.47,558,city_road,Clear,moderate,critical,363.03,2,Wednesday,22,medium,1,0.2407,high
SHIP-19526,Bhopal Central Hub,Indore Delivery Hub,501.21,394,highway,Partly Cloudy,moderate,standard,363.86,3,Sunday,17,medium,0,0.5012,medium
SHIP-19527,Delhi Warehouse Central,Jhansi Hub,915.53,646,expressway,Light Rain,moderate,standard,310.73,21,Sunday,24,medium,0,0.0262,medium
SHIP-19528,Jhansi Hub,Indore Delivery Hub,743.33,791,state_road,Heavy Rain,low,standard,381.64,5,Tuesday,68,high,0,0.1617,high
SHIP-19529,Agra Transit Hub,Kota Transit Hub,429.09,293,expressway,Partly Cloudy,high,express,72.91,21,Thursday,33,medium,0,0.3946,high
SHIP-19530,Jhansi Hub,Indore Delivery Hub,184.12,89,expressway,Light Rain,moderate,standard,410.92,21,Wednesday,37,medium,0,0.5297,high
SHIP-19531,Indore Delivery Hub,Gwalior Transit Hub,681.35,420,expressway,Clear,low,standard,155.91,3,Wednesday,7,medium,0,0.6025,low
SHIP-19532,Bhopal Central Hub,Delhi Warehouse Central,573.68,376,expressway,Cloudy,moderate,express,442.96,6,Friday,20,medium,0,0.2534,medium
SHIP-19533,Delhi Warehouse Central,Jaipur Warehouse,971.09,1094,state_road,Thunderstorm,moderate,standard,66.78,6,Saturday,110,high,0,0.1584,high
SHIP-19534,Kota Transit Hub,Delhi Warehouse Central,790.86,898,state_road,Clear,high,critical,2.8,17,Monday,34,medium,0,0.2459,medium
SHIP-19535,Delhi Warehouse Central,Ujjain Hub,354.45,238,expressway,Partly Cloudy,high,standard,8.82,11,Sunday,38,medium,0,0.1431,medium
SHIP-19536,Ujjain Hub,Jhansi Hub,347.68,201,expressway,Clear,very_high,standard,105.87,15,Monday,59,medium,0,0.0611,medium
SHIP-19537,Gwalior Transit Hub,Delhi Warehouse Central,435.63,357,highway,Cloudy,very_high,standard,57.77,5,Monday,49,high,0,0.2136,high
SHIP-19538,Gwalior Transit Hub,Bhopal Central Hub,465.53,314,highway,Light Rain,moderate,express,277.4,4,Thursday,39,high,0,0.3338,high
SHIP-19539,Jaipur Warehouse,Delhi Warehouse Central,582.66,642,state_road,Clear,moderate,standard,224.76,9,Tuesday,17,low,0,0.3382,low
SHIP-19540,Jaipur Warehouse,Indore Delivery Hub,990.23,745,highway,Clear,low,standard,303.42,16,Monday,8,low,0,0.6429,low
SHIP-19541,Jaipur Warehouse,Delhi Warehouse Central,675.93,740,state_road,Heavy Rain,high,express,97.14,2,Tuesday,83,critical,0,0.2085,critical
SHIP-19542,Delhi Warehouse Central,Ujjain Hub,818.98,917,state_road,Cloudy,low,standard,377.17,8,Monday,17,low,1,0.2939,low
SHIP-19543,Bhopal Central Hub,Kota Transit Hub,711.61,1240,city_road,Cloudy,moderate,express,305.62,9,Friday,22,medium,0,0.0618,medium
SHIP-19544,Jaipur Warehouse,Kota Transit Hub,949.24,784,state_road,Thunderstorm,low,standard,111.38,9,Sunday,86,high,0,0.3898,high
SHIP-19545,Indore Delivery Hub,Delhi Warehouse Central,583.81,431,highway,Partly Cloudy,low,standard,200.06,20,Tuesday,15,low,0,0.2499,low
SHIP-19546,Delhi Warehouse Central,Kota Transit Hub,547.75,809,city_road,Heavy Rain,low,standard,359.38,5,Sunday,48,high,0,0.1038,high
SHIP-19547,Bhopal Central Hub,Gwalior Transit Hub,993.91,878,highway,Fog,low,standard,340.5,3,Sunday,41,high,0,0.3172,high
SHIP-19548,Gwalior Transit Hub,Bhopal Central Hub,459.43,459,state_road,Clear,low,express,281.61,10,Thursday,10,low,0,0.3779,low
SHIP-19549,Agra Transit Hub,Indore Delivery Hub,627.87,525,state_road,Cloudy,moderate,standard,489.53,19,Saturday,26,medium,0,0.1422,medium
SHIP-19550,Indore Delivery Hub,Jhansi Hub,704.91,481,expressway,Cloudy,moderate,express,66.78,8,Saturday,22,medium,1,0.0891,medium
SHIP-19551,Kota Transit Hub,Bhopal Central Hub,502.0,412,state_road,Heavy Rain,moderate,standard,244.65,11,Thursday,96,high,1,0.2968,high
SHIP-19552,Kota Transit Hub,Jhansi Hub,188.87,238,city_road,Partly Cloudy,moderate,standard,312.39,22,Tuesday,17,medium,0,0.1189,low
SHIP-19553,Bhopal Central Hub,Indore Delivery Hub,475.24,406,state_road,Rain,moderate,standard,497.02,21,Saturday,51,high,0,0.3208,high
SHIP-19554,Ujjain Hub,Kota Transit Hub,112.68,64,expressway,Fog,high,standard,271.75,9,Thursday,76,high,0,0.1261,high
SHIP-19555,Bhopal Central Hub,Kota Transit Hub,569.26,568,state_road,Heavy Rain,moderate,standard,221.74,5,Wednesday,90,critical,1,0.2181,critical
SHIP-19556,Agra Transit Hub,Jaipur Warehouse,215.85,258,state_road,Thunderstorm,low,standard,461.22,12,Thursday,109,high,0,0.2428,high
SHIP-19557,Gwalior Transit Hub,Bhopal Central Hub,53.73,50,state_road,Light Rain,low,critical,253.69,4,Friday,26,medium,0,0.1841,medium
SHIP-19558,Jhansi Hub,Ujjain Hub,256.32,181,expressway,Thunderstorm,moderate,standard,469.67,3,Friday,110,critical,0,0.323,critical
SHIP-19559,Bhopal Central Hub,Jhansi Hub,211.35,153,highway,Clear,very_high,standard,375.45,2,Tuesday,41,high,0,0.4057,high
SHIP-19560,Gwalior Transit Hub,Agra Transit Hub,251.37,247,state_road,Light Rain,low,standard,84.78,22,Sunday,23,medium,0,0.0035,low
SHIP-19561,Kota Transit Hub,Gwalior Transit Hub,714.78,1247,city_road,Rain,high,standard,84.57,4,Thursday,72,critical,0,0.3608,critical
SHIP-19562,Bhopal Central Hub,Jhansi Hub,720.21,379,expressway,Partly Cloudy,low,express,159.67,17,Tuesday,15,low,0,0.5451,low
SHIP-19563,Bhopal Central Hub,Ujjain Hub,204.28,264,city_road,Clear,moderate,standard,34.77,2,Monday,15,medium,0,0.5003,medium
SHIP-19564,Jaipur Warehouse,Delhi Warehouse Central,243.22,228,state_road,Light Rain,high,standard,271.73,4,Wednesday,35,high,0,0.2684,high
SHIP-19565,Kota Transit Hub,Bhopal Central Hub,634.77,353,expressway,Clear,moderate,standard,430.01,8,Tuesday,16,low,0,0.15,low
SHIP-19566,Indore Delivery Hub,Delhi Warehouse Central,768.69,826,state_road,Partly Cloudy,moderate,standard,200.61,5,Tuesday,17,medium,0,0.249,low
SHIP-19567,Ujjain Hub,Jhansi Hub,309.22,418,city_road,Partly Cloudy,very_high,standard,324.51,14,Tuesday,70,medium,0,0.3688,high
SHIP-19568,Jhansi Hub,Jaipur Warehouse,812.4,446,expressway,Fog,low,standard,490.76,17,Saturday,55,medium,1,0.1259,medium
SHIP-19569,Bhopal Central Hub,Jhansi Hub,707.64,489,highway,Partly Cloudy,moderate,standard,97.67,7,Tuesday,23,low,0,0.2773,low
SHIP-19570,Bhopal Central Hub,Delhi Warehouse Central,527.47,380,highway,Heavy Rain,moderate,standard,179.67,11,Saturday,65,high,0,0.0707,high
SHIP-19571,Indore Delivery Hub,Jhansi Hub,843.54,730,highway,Clear,very_high,express,13.47,21,Friday,48,medium,0,0.6144,high
SHIP-19572,Ujjain Hub,Bhopal Central Hub,453.61,432,state_road,Cloudy,high,standard,116.72,5,Wednesday,39,high,0,0.2314,high
SHIP-19573,Kota Transit Hub,Delhi Warehouse Central,740.21,459,expressway,Cloudy,low,standard,389.93,7,Sunday,17,low,0,0.2168,low
SHIP-19574,Bhopal Central Hub,Kota Transit Hub,302.56,528,city_road,Light Rain,very_high,standard,328.64,22,Monday,63,high,0,0.5273,critical
SHIP-19575,Gwalior Transit Hub,Jaipur Warehouse,401.16,537,city_road,Rain,low,standard,392.12,14,Wednesday,51,medium,0,0.2226,medium
SHIP-19576,Delhi Warehouse Central,Indore Delivery Hub,253.11,221,state_road,Rain,low,standard,213.23,15,Tuesday,47,medium,0,0.3576,medium
SHIP-19577,Ujjain Hub,Indore Delivery Hub,145.89,144,state_road,Rain,moderate,express,368.08,4,Sunday,53,high,0,0.1403,high
SHIP-19578,Bhopal Central Hub,Gwalior Transit Hub,444.29,673,city_road,Partly Cloudy,high,standard,300.18,10,Friday,35,medium,0,0.1786,medium
SHIP-19579,Ujjain Hub,Bhopal Central Hub,96.16,52,expressway,Rain,high,standard,164.88,16,Monday,68,high,0,0.3683,high
SHIP-19580,Jhansi Hub,Jaipur Warehouse,446.64,444,state_road,Cloudy,moderate,standard,206.79,12,Saturday,26,medium,0,0.3805,medium
SHIP-19581,Bhopal Central Hub,Ujjain Hub,447.45,273,expressway,Clear,moderate,standard,271.12,19,Tuesday,19,medium,0,0.7253,medium
SHIP-19582,Jhansi Hub,Jaipur Warehouse,574.38,709,city_road,Heavy Rain,very_high,express,478.26,15,Sunday,97,critical,0,0.1772,critical
SHIP-19583,Agra Transit Hub,Kota Transit Hub,808.38,482,expressway,Heavy Rain,high,standard,465.75,17,Saturday,65,critical,0,0.2856,high
SHIP-19584,Delhi Warehouse Central,Bhopal Central Hub,376.58,263,highway,Partly Cloudy,high,standard,493.25,12,Sunday,45,medium,0,0.1018,medium
SHIP-19585,Indore Delivery Hub,Jhansi Hub,355.95,567,city_road,Thunderstorm,low,express,9.19,2,Sunday,89,high,0,0.2237,critical
SHIP-19586,Jhansi Hub,Indore Delivery Hub,901.36,662,highway,Rain,high,express,358.87,2,Tuesday,72,critical,1,0.2965,critical
SHIP-19587,Bhopal Central Hub,Agra Transit Hub,332.07,553,city_road,Partly Cloudy,high,express,447.43,5,Thursday,27,high,0,0.197,medium
SHIP-19588,Jaipur Warehouse,Delhi Warehouse Central,793.25,534,highway,Partly Cloudy,very_high,standard,369.9,14,Wednesday,54,medium,0,0.3913,medium
SHIP-19589,Indore Delivery Hub,Ujjain Hub,320.0,173,expressway,Fog,low,standard,208.78,18,Sunday,61,high,0,0.1889,medium
SHIP-19590,Indore Delivery Hub,Gwalior Transit Hub,569.93,690,city_road,Light Rain,high,standard,362.67,2,Wednesday,42,high,0,0.2614,high
SHIP-19591,Kota Transit Hub,Agra Transit Hub,407.12,597,city_road,Partly Cloudy,very_high,standard,222.62,20,Wednesday,49,medium,0,0.2026,medium
SHIP-19592,Jhansi Hub,Ujjain Hub,369.21,320,highway,Light Rain,moderate,standard,357.38,2,Thursday,25,high,0,0.35,medium
SHIP-19593,Jaipur Warehouse,Delhi Warehouse Central,836.31,526,expressway,Cloudy,high,express,390.4,20,Friday,49,high,0,0.0186,high
SHIP-19594,Jhansi Hub,Kota Transit Hub,801.47,1407,city_road,Cloudy,very_high,standard,421.75,2,Friday,54,high,0,0.4071,high
SHIP-19595,Kota Transit Hub,Indore Delivery Hub,796.31,831,state_road,Light Rain,moderate,standard,364.28,17,Friday,34,medium,0,0.3798,medium
SHIP-19596,Delhi Warehouse Central,Jaipur Warehouse,412.59,270,highway,Cloudy,high,standard,80.85,7,Sunday,47,medium,0,0.2048,medium
SHIP-19597,Bhopal Central Hub,Indore Delivery Hub,664.58,822,city_road,Light Rain,low,standard,468.2,15,Saturday,24,low,0,0.1488,low
SHIP-19598,Jhansi Hub,Delhi Warehouse Central,555.98,303,expressway,Thunderstorm,moderate,standard,107.48,2,Monday,79,critical,0,0.409,critical
SHIP-19599,Kota Transit Hub,Bhopal Central Hub,496.01,292,expressway,Fog,low,express,179.43,21,Sunday,63,high,0,0.2529,high
SHIP-19600,Ujjain Hub,Indore Delivery Hub,285.16,186,expressway,Light Rain,low,express,215.13,10,Thursday,26,low,0,0.3543,low
SHIP-19601,Bhopal Central Hub,Indore Delivery Hub,979.49,529,expressway,Thunderstorm,high,standard,356.49,15,Thursday,153,critical,0,0.2788,high
SHIP-19602,Jhansi Hub,Bhopal Central Hub,267.06,194,highway,Heavy Rain,low,express,350.92,1,Friday,81,high,0,0.3228,critical
SHIP-19603,Ujjain Hub,Jhansi Hub,464.86,769,city_road,Partly Cloudy,very_high,standard,480.9,0,Friday,43,high,0,0.2461,high
SHIP-19604,Bhopal Central Hub,Agra Transit Hub,152.45,128,highway,Thunderstorm,moderate,standard,95.07,7,Friday,75,high,0,0.3704,high
SHIP-19605,Ujjain Hub,Indore Delivery Hub,433.91,358,highway,Clear,moderate,standard,225.91,11,Thursday,25,low,0,0.0965,low
SHIP-19606,Indore Delivery Hub,Agra Transit Hub,864.09,541,expressway,Partly Cloudy,low,standard,102.66,18,Friday,16,low,0,0.2935,low
SHIP-19607,Jhansi Hub,Ujjain Hub,480.98,420,state_road,Light Rain,low,critical,336.61,17,Wednesday,23,low,0,0.1706,medium
SHIP-19608,Kota Transit Hub,Ujjain Hub,699.56,447,expressway,Cloudy,low,standard,107.3,17,Friday,11,low,1,0.2319,low
SHIP-19609,Bhopal Central Hub,Ujjain Hub,415.01,425,state_road,Cloudy,low,standard,434.08,20,Wednesday,12,medium,0,0.1471,low
SHIP-19610,Jhansi Hub,Ujjain Hub,334.08,242,highway,Rain,high,express,491.39,21,Tuesday,47,high,0,0.3091,high
SHIP-19611,Bhopal Central Hub,Kota Transit Hub,618.07,340,expressway,Clear,high,standard,159.1,10,Tuesday,45,medium,0,0.3416,medium
SHIP-19612,Bhopal Central Hub,Jhansi Hub,117.68,60,expressway,Fog,high,standard,369.94,17,Thursday,90,high,1,0.3597,high
SHIP-19613,Ujjain Hub,Agra Transit Hub,904.08,741,highway,Partly Cloudy,high,standard,266.87,5,Monday,34,high,0,0.1988,medium
SHIP-19614,Ujjain Hub,Gwalior Transit Hub,938.43,670,expressway,Thunderstorm,moderate,standard,180.28,0,Saturday,107,critical,0,0.4282,critical
SHIP-19615,Jaipur Warehouse,Delhi Warehouse Central,925.31,1520,city_road,Partly Cloudy,moderate,standard,96.42,8,Tuesday,16,low,1,0.1983,low
SHIP-19616,Jhansi Hub,Kota Transit Hub,116.96,126,state_road,Light Rain,low,critical,359.88,19,Thursday,18,medium,0,0.0805,medium
SHIP-19617,Agra Transit Hub,Gwalior Transit Hub,424.42,352,state_road,Cloudy,high,standard,80.21,15,Thursday,37,medium,0,0.6753,high
SHIP-19618,Gwalior Transit Hub,Jaipur Warehouse,522.01,519,state_road,Light Rain,low,standard,141.04,4,Wednesday,30,medium,0,0.2063,low
SHIP-19619,Agra Transit Hub,Ujjain Hub,146.4,87,expressway,Clear,moderate,standard,459.89,18,Wednesday,18,medium,0,0.2449,low
SHIP-19620,Bhopal Central Hub,Ujjain Hub,389.34,516,city_road,Partly Cloudy,low,standard,254.67,21,Friday,9,low,0,0.6655,low
SHIP-19621,Jaipur Warehouse,Delhi Warehouse Central,722.94,411,expressway,Clear,moderate,express,427.19,16,Saturday,16,low,0,0.0432,low
SHIP-19622,Bhopal Central Hub,Gwalior Transit Hub,659.32,553,state_road,Cloudy,low,express,384.0,22,Tuesday,14,medium,0,0.1771,medium
SHIP-19623,Agra Transit Hub,Ujjain Hub,816.36,558,expressway,Fog,low,standard,188.74,7,Wednesday,42,medium,0,0.2479,medium
SHIP-19624,Bhopal Central Hub,Agra Transit Hub,697.04,571,state_road,Clear,moderate,standard,109.79,18,Monday,18,medium,0,0.3418,low
